cd_sistema,cd_central,cd_cooperativa,ano,mes,nota_sobras_ou_perdas_sobre_recursos_totais,nota_inadimplencia,nota_liquidez_na_central,nota_adto_depositante,nota_custo_fixo_sobre_total_recursos,nota_tarifas_sobre_custo_fixo,nota_honorarios_e_cedula_sobre_custo_fixo,nota_folha_encargos_sobre_total_recursos,nota_receita_financeira_sobre_total_recursos,nota_retorno_carteira_de_credito,nota_despesas_financeiras_sobre_recursos_captados,nota_despesas_captacao_sobre_dep_prazo,nota_resultado_PCLD_sobre_despesas_totais_mes,nota_resultado_PCLD_sobre_total_recursos,nota_liquidez_geral,nota_participacao_capital_proprio,nota_rentabilidade_sobras_sobre_receitas_brutas,nota_rentabilidade_sobre_capital_proprio,nota_evolucao_quadro_social,nota_limite_exposicao_por_cliente,nota_concentacao_carteira_credito,nota_enquadramento_PRE,nota_concentracao_depositos,nota_imobilizacao_capital_proprio,nota_evolucao_patrimonial,alerta_sobras_ou_perdas_sobre_recursos_totais,alerta_inadimplencia,alerta_liquidez_na_central,alerta_adto_depositante,alerta_custo_fixo_sobre_total_recursos,alerta_tarifas_sobre_custo_fixo,alerta_honorarios_e_cedula_sobre_custo_fixo,alerta_folha_encargos_sobre_total_recursos,alerta_receita_financeira_sobre_total_recursos,alerta_retorno_carteira_de_credito,alerta_despesas_financeiras_sobre_recursos_captados,alerta_despesas_captacao_sobre_dep_prazo,alerta_resultado_PCLD_sobre_despesas_totais_mes,alerta_resultado_PCLD_sobre_total_recursos,alerta_liquidez_geral,alerta_participacao_capital_proprio,alerta_rentabilidade_sobras_sobre_receitas_brutas,alerta_rentabilidade_sobre_capital_proprio,alerta_evolucao_quadro_social,alerta_limite_exposicao_por_cliente,alerta_concentacao_carteira_credito,alerta_enquadramento_PRE,alerta_concentracao_depositos,alerta_imobilizacao_capital_proprio,alerta_evolucao_patrimonial,total,nu_justificativa,nu_plano,tx_justificativa,tx_plano,st_justificativa,st_plano
1,9,5,2015,5,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,63,57,9,,,0,0
1,9,6,2015,5,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,63,52,9,,,0,0
1,9,7,2015,5,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,63,65,9,,,0,0
1,9,8,2015,5,1,1,4,1,1,2,3,4,3,3,3,1,1,1,1,1,1,1,3,4,1,2,3,4,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,52,59,9,,,0,0
1,9,9,2015,5,1,1,2,2,1,1,4,4,2,1,4,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,43,49,9,,,0,0
1,9,10,2015,5,2,1,2,2,1,1,3,4,3,3,2,1,2,3,2,2,3,4,3,4,1,3,4,4,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,63,16,9,,,0,0
1,9,11,2015,5,3,1,4,3,2,4,4,4,2,2,4,2,1,2,1,4,4,1,3,3,1,2,3,4,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,67,52,9,,,0,0
1,9,12,2015,5,3,1,4,1,1,2,3,4,3,4,3,1,1,2,1,4,4,4,2,2,1,1,4,4,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,63,58,9,,,0,0
1,9,13,2015,5,1,1,4,2,3,2,3,4,2,1,1,1,1,1,1,1,1,1,2,4,1,3,4,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,48,53,9,,,0,0
1,9,14,2015,5,1,1,4,2,1,4,4,4,2,3,3,3,1,2,1,1,1,1,3,3,1,1,4,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,54,38,9,,,0,0
1,9,15,2015,5,1,1,3,1,1,1,4,4,4,3,3,1,1,2,1,1,1,3,2,3,1,2,4,4,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,54,21,9,,,0,0
1,9,16,2015,5,2,1,2,1,1,2,3,4,4,3,2,1,1,1,1,3,4,4,2,4,1,2,4,4,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,59,55,9,,,0,0
1,7,1,2015,6,3,2,4,2,2,4,4,2,4,4,3,1,3,4,2,2,4,4,2,2,4,4,2,1,4,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,73,10,9,,,0,0
1,7,3,2015,6,3,6,4,0,4,0,4,4,2,2,2,1,1,4,5,2,4,4,1,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,79,0,9,,,0,0
1,7,4,2015,6,1,4,2,3,3,2,4,3,2,2,4,1,2,4,3,2,1,1,4,4,4,4,3,2,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,66,4,9,,,0,0
1,7,5,2015,6,6,6,4,0,3,0,4,4,3,3,4,1,4,4,6,4,4,3,1,4,4,6,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,84,0,9,,,0,0
1,7,6,2015,6,2,2,4,2,2,2,4,2,4,4,3,1,4,4,2,2,3,3,3,2,4,4,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,66,48,9,,,0,0
1,7,8,2015,6,4,4,3,3,2,3,4,2,4,4,4,1,4,4,4,3,4,4,4,3,4,4,3,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84,0,9,,,0,0
1,7,9,2015,6,1,1,4,3,2,4,4,3,2,1,4,1,1,1,1,2,1,1,4,2,4,4,3,1,4,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,59,26,9,,,0,0
1,7,10,2015,6,1,1,4,1,2,4,4,4,4,2,4,1,1,1,4,4,1,1,1,3,4,4,2,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,60,2,9,,,0,0
1,7,13,2015,6,1,4,2,3,3,2,4,4,3,2,1,1,4,4,1,2,2,2,1,1,4,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,57,35,9,,,0,0
1,7,15,2015,6,3,5,4,0,3,0,4,4,2,4,4,1,4,4,6,3,3,3,1,4,4,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,80,0,9,,,0,0
1,7,16,2015,6,3,1,4,3,4,4,4,4,1,2,3,1,1,2,2,2,2,3,4,2,2,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,61,5,9,,,0,0
1,7,18,2015,6,2,2,4,2,2,4,4,3,2,4,4,1,4,4,2,2,3,4,4,2,2,4,2,2,4,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,73,12,9,,,0,0
1,7,19,2015,6,2,6,2,0,3,0,4,4,3,4,1,1,4,4,2,1,1,2,1,3,4,5,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,59,24,9,,,0,0
1,9,1,2015,6,2,1,4,3,1,2,3,4,2,4,4,1,1,1,1,4,4,3,4,4,1,2,1,4,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,65,17,9,,,0,0
1,9,2,2015,6,2,1,4,1,1,1,4,4,4,4,4,1,1,1,1,4,4,2,4,4,1,1,3,4,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,65,10,9,,,0,0
1,9,3,2015,6,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,64,66,9,,,0,0
1,9,4,2015,6,2,1,3,2,1,1,3,4,3,4,3,2,1,1,1,4,4,3,4,4,1,2,3,4,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,65,25,9,,,0,0
1,9,5,2015,6,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,64,58,9,,,0,0
1,9,6,2015,6,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,64,53,9,,,0,0
1,9,7,2015,6,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,64,66,9,,,0,0
1,9,8,2015,6,1,1,4,2,1,2,3,4,3,1,2,1,1,1,1,3,1,1,4,4,1,4,2,4,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,55,60,9,,,0,0
1,9,9,2015,6,1,4,1,4,4,1,4,4,1,1,4,4,4,1,1,1,1,1,4,4,1,4,4,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,64,50,9,,,0,0
1,9,10,2015,6,2,1,4,2,2,2,3,4,3,2,2,1,2,1,1,4,4,2,4,4,1,3,3,4,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,65,17,9,,,0,0
1,9,11,2015,6,2,3,4,3,2,4,4,4,2,1,4,2,1,1,1,4,4,3,4,4,1,3,2,4,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,71,53,9,,,0,0
1,9,12,2015,6,2,2,4,2,1,2,3,4,3,4,2,1,1,1,1,4,4,4,4,4,1,3,1,3,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,65,59,9,,,0,0
1,9,13,2015,6,3,1,4,1,3,2,3,4,1,3,2,1,1,1,1,3,4,4,4,4,1,4,3,4,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,66,54,9,,,0,0
1,9,14,2015,6,1,1,3,2,1,4,4,4,2,1,3,2,1,1,1,4,1,1,4,4,1,3,1,4,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,57,39,9,,,0,0
1,9,15,2015,6,2,1,2,1,1,2,4,4,4,4,3,1,1,1,1,4,4,1,1,4,1,3,2,4,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,59,22,9,,,0,0
1,9,16,2015,6,3,1,4,1,1,2,3,4,4,4,2,1,1,1,1,3,4,4,4,4,1,4,2,4,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,67,56,9,,,0,0
1,7,1,2015,7,2,2,3,2,1,4,4,2,4,4,3,1,1,4,2,2,3,4,2,2,4,4,2,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,64,11,9,,,0,0
1,7,3,2015,7,3,6,4,0,4,0,4,4,2,2,1,1,1,4,5,2,3,4,2,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,78,0,9,,,0,0
1,7,4,2015,7,1,4,2,2,3,1,4,3,3,3,3,1,2,4,3,2,1,1,2,4,4,4,3,2,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,64,5,9,,,0,0
1,7,5,2015,7,6,6,4,0,3,0,4,4,3,2,3,1,1,3,6,4,3,2,1,4,4,6,2,3,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,79,0,9,,,0,0
1,7,6,2015,7,1,3,3,2,1,2,4,1,4,4,3,1,2,4,2,2,1,2,3,2,4,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,58,49,9,,,0,0
1,7,8,2015,7,3,4,4,3,2,3,4,2,4,4,4,1,3,4,3,3,3,3,2,3,4,4,3,2,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,79,0,9,,,0,0
1,7,9,2015,7,1,1,4,2,2,3,4,2,3,1,4,1,1,1,1,2,1,1,4,1,4,4,3,1,4,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,56,27,9,,,0,0
1,7,10,2015,7,2,3,4,2,1,4,4,2,4,4,4,1,4,4,4,4,3,3,3,2,4,4,3,1,4,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,78,0,9,,,0,0
1,7,13,2015,7,1,4,2,3,3,2,4,3,2,1,1,1,3,4,1,2,1,1,1,1,4,3,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,51,36,9,,,0,0
1,7,15,2015,7,2,3,4,0,3,0,4,4,3,4,3,1,3,4,6,3,3,3,1,4,4,6,1,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,73,1,9,,,0,0
1,7,16,2015,7,1,1,4,3,4,4,4,4,2,1,3,1,1,2,2,2,1,1,4,2,2,4,1,1,4,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,59,6,9,,,0,0
1,7,18,2015,7,3,1,4,1,2,4,4,3,4,4,2,1,3,4,2,2,3,4,4,1,2,4,2,2,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,67,13,9,,,0,0
1,7,19,2015,7,2,6,4,0,3,0,4,4,3,3,1,1,4,4,2,1,1,1,1,3,4,5,1,1,4,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,62,25,9,,,0,0
1,7,1,2015,8,2,2,4,1,2,4,4,3,2,3,4,4,1,3,2,2,3,4,4,2,4,4,1,2,4,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,71,12,9,,,0,0
1,7,3,2015,8,3,6,4,0,4,0,4,4,2,2,4,1,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,83,0,9,,,0,0
1,7,4,2015,8,2,4,2,2,3,2,4,4,2,3,4,4,3,4,2,2,2,3,3,4,4,4,3,2,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,76,0,9,,,0,0
1,7,5,2015,8,6,6,4,0,3,0,4,4,3,2,4,4,1,2,6,4,4,4,4,4,4,6,2,3,4,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,88,0,9,,,0,0
1,7,6,2015,8,2,3,2,2,1,2,3,1,4,4,4,4,1,2,2,2,2,3,2,2,4,4,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,59,50,9,,,0,0
1,7,8,2015,8,4,2,4,3,2,3,4,2,4,4,4,4,1,3,3,3,3,4,4,3,4,4,3,2,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,81,0,9,,,0,0
1,7,9,2015,8,1,1,4,3,2,3,4,3,1,1,4,3,1,1,1,1,1,1,4,1,4,4,3,1,4,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,57,28,9,,,0,0
1,7,10,2015,8,3,2,4,1,1,3,1,3,4,4,4,4,1,2,4,4,3,3,1,3,4,4,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,67,1,9,,,0,0
1,7,13,2015,8,2,4,2,3,3,2,4,4,2,1,2,2,1,3,1,2,3,4,1,1,4,3,1,1,4,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,60,37,9,,,0,0
1,7,15,2015,8,5,5,4,0,3,0,3,4,2,4,4,4,3,4,6,3,3,4,2,4,4,6,1,3,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,16,2015,8,2,1,4,3,3,4,4,4,1,1,4,4,1,1,1,2,2,3,4,2,2,4,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,63,7,9,,,0,0
1,7,18,2015,8,4,1,4,1,2,4,4,2,3,4,4,4,4,4,2,2,4,4,4,2,2,4,2,2,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,77,0,9,,,0,0
1,7,19,2015,8,6,6,3,0,3,0,2,4,3,3,1,1,3,4,2,1,3,4,1,3,4,5,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,64,26,9,,,0,0
1,7,1,2015,9,2,2,4,1,2,4,1,2,4,4,2,1,4,4,2,2,3,4,1,2,4,4,2,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,64,13,9,,,0,0
1,7,3,2015,9,3,6,4,0,4,0,4,4,2,2,4,1,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,83,0,9,,,0,0
1,7,4,2015,9,2,4,2,2,3,2,3,4,4,2,4,4,3,4,2,2,1,1,1,4,4,4,3,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,68,1,9,,,0,0
1,7,5,2015,9,6,6,4,0,3,0,1,4,3,1,4,2,1,3,6,4,2,1,1,4,4,6,2,4,4,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,76,0,9,,,0,0
1,7,6,2015,9,1,3,2,2,1,2,1,1,4,4,4,4,4,4,2,3,2,2,1,2,4,4,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,60,51,9,,,0,0
1,7,8,2015,9,4,4,3,3,2,3,1,2,4,3,4,4,1,1,3,3,2,2,3,3,4,4,3,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,69,1,9,,,0,0
1,7,9,2015,9,1,1,4,3,3,4,2,4,4,1,4,4,1,3,1,1,1,2,4,1,4,4,3,1,4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,65,29,9,,,0,0
1,7,10,2015,9,4,2,4,1,2,3,1,4,4,3,4,4,1,3,4,4,1,1,1,3,4,4,2,1,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,69,2,9,,,0,0
1,7,13,2015,9,1,4,2,3,3,2,4,4,3,1,1,2,1,3,1,2,1,1,1,1,4,3,2,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,52,38,9,,,0,0
1,7,15,2015,9,6,3,4,0,3,0,1,4,4,4,4,4,4,4,6,3,3,3,2,4,4,6,1,3,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,16,2015,9,2,1,4,3,4,4,2,4,4,4,4,4,4,4,1,1,2,2,4,2,2,4,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,72,8,9,,,0,0
1,7,18,2015,9,2,1,4,2,2,4,1,4,4,4,4,2,2,4,2,2,3,4,4,2,2,4,2,2,4,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,71,1,9,,,0,0
1,7,19,2015,9,5,6,4,0,3,0,1,4,3,3,1,1,4,4,2,1,1,2,1,3,4,5,1,1,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,63,27,9,,,0,0
1,7,1,2015,10,1,2,2,1,1,4,3,2,4,1,4,2,1,1,2,2,1,1,3,2,4,4,3,2,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,54,14,9,,,0,0
1,7,3,2015,10,3,6,4,0,4,0,4,4,2,2,4,1,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,83,0,9,,,0,0
1,7,4,2015,10,2,4,2,1,3,2,3,4,4,3,4,3,3,4,2,2,2,2,4,4,4,4,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,72,2,9,,,0,0
1,7,5,2015,10,6,6,4,0,3,0,3,4,3,2,4,2,2,4,6,4,4,3,1,4,4,6,2,3,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,6,2015,10,1,3,2,3,1,2,3,1,4,4,4,3,1,2,2,3,1,1,3,2,4,4,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,57,52,9,,,0,0
1,7,8,2015,10,2,4,3,3,2,2,4,2,4,3,4,4,1,1,3,3,1,2,4,3,4,4,3,2,4,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,72,2,9,,,0,0
1,7,9,2015,10,2,1,4,2,3,4,4,4,4,4,4,4,4,4,1,1,4,4,4,2,4,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,77,0,9,,,0,0
1,7,10,2015,10,2,2,4,2,2,4,1,4,4,1,4,4,1,1,4,4,1,1,1,3,4,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,62,3,9,,,0,0
1,7,13,2015,10,1,3,2,1,3,2,4,4,4,2,1,2,3,4,1,2,1,1,2,2,4,3,2,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,56,39,9,,,0,0
1,7,15,2015,10,3,3,4,0,4,0,3,4,4,4,4,3,2,4,5,3,2,2,2,4,4,6,1,3,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,78,0,9,,,0,0
1,7,16,2015,10,1,1,4,3,4,4,4,4,4,1,4,4,1,1,1,1,1,1,4,2,2,4,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,62,9,9,,,0,0
1,7,18,2015,10,4,1,4,1,2,4,4,3,4,4,4,4,4,4,2,2,4,4,4,2,2,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,76,0,9,,,0,0
1,7,19,2015,10,2,6,4,0,3,0,2,4,4,2,1,3,2,4,2,1,1,1,1,3,4,3,1,1,4,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,58,28,9,,,0,0
1,7,1,2015,11,1,2,4,1,1,4,3,2,4,2,4,4,1,1,2,2,1,1,3,3,4,4,3,2,4,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,63,15,9,,,0,0
1,7,3,2015,11,3,6,4,0,4,0,4,4,2,2,4,2,1,4,5,2,3,4,4,4,4,6,4,4,4,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,84,0,9,,,0,0
1,7,4,2015,11,1,4,2,2,3,2,2,4,4,3,4,4,2,4,2,2,2,3,2,4,4,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,73,3,9,,,0,0
1,7,5,2015,11,6,6,4,0,3,0,4,4,4,2,4,4,1,3,6,4,3,3,1,4,4,6,2,3,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,84,0,9,,,0,0
1,7,6,2015,11,2,4,2,3,1,3,3,2,4,4,4,4,4,4,2,2,3,4,1,3,4,4,1,1,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,73,53,9,,,0,0
1,7,8,2015,11,2,4,3,3,2,3,4,3,4,3,4,4,1,1,3,3,1,1,2,4,4,4,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,72,3,9,,,0,0
1,7,9,2015,11,1,1,4,2,2,4,4,4,4,1,4,4,1,3,1,1,1,1,4,3,4,4,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,63,1,9,,,0,0
1,7,10,2015,11,1,2,4,1,2,3,1,4,4,2,4,4,1,1,4,4,1,1,1,4,4,4,2,1,4,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,64,4,9,,,0,0
1,7,13,2015,11,1,4,2,3,3,2,4,4,4,2,4,4,1,4,1,2,1,1,1,2,4,4,2,1,4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,65,40,9,,,0,0
1,7,15,2015,11,2,3,4,0,4,0,3,4,4,3,4,4,1,4,5,3,2,2,1,4,4,6,1,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,74,1,9,,,0,0
1,7,16,2015,11,4,1,4,3,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,3,2,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,81,0,9,,,0,0
1,7,18,2015,11,4,1,4,1,2,4,4,4,4,4,4,4,2,4,2,2,4,4,4,1,2,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,74,1,9,,,0,0
